filename,x,y,slice_numbers
979f67d0-ce04-4525-9f88-1194fbd11310,324.742474916388,170.7207357859532,"48,49"
979f67d0-ce04-4525-9f88-1194fbd11310,313.9299145299146,199.01172839506174,"56,57,58"
979f67d0-ce04-4525-9f88-1194fbd11310,365.0805555555556,215.63444444444443,"60,61,62"
979f67d0-ce04-4525-9f88-1194fbd11310,385.8517880992207,295.993127682473,"62,63,64,65,66"
979f67d0-ce04-4525-9f88-1194fbd11310,389.9107844862994,215.65393416651997,"74,75,76"
979f67d0-ce04-4525-9f88-1194fbd11310,164.32828282828282,366.27777777777777,"70,71,72"
979f67d0-ce04-4525-9f88-1194fbd11310,135.0751633986928,205.3421568627451,"82,83,84"
7d78d7e4-b42b-43bd-a176-4026a51664cb,109.98516369047618,331.24921626984127,"101,100,99,98"
7d78d7e4-b42b-43bd-a176-4026a51664cb,159.12450523471801,316.3168636721828,"25,24,23,22,22"
7d78d7e4-b42b-43bd-a176-4026a51664cb,111.02071307300508,331.61863327674024,"98,99,100,101"
7d78d7e4-b42b-43bd-a176-4026a51664cb,110.34120417888563,331.156316898827,"98,99,100,101"
7d78d7e4-b42b-43bd-a176-4026a51664cb,158.68631569571392,317.0872583138357,"21,22,23,24,25,26"
7d78d7e4-b42b-43bd-a176-4026a51664cb,157.12978114383318,317.4494394391576,"22,23,24,25,26"
fd88473a-a22c-46ce-afa8-d2c26d724022,218.62998712998711,339.4066924066924,"17,18"
fd88473a-a22c-46ce-afa8-d2c26d724022,219.77517392168556,338.2387497515404,"17,18,19"
c0372a0e-5996-4990-b9b4-a896797e355b,322.9311801323211,382.05992318226436,"34,33,32,31"
c0372a0e-5996-4990-b9b4-a896797e355b,323.4350505968153,381.93855935767704,"31,32,33,34"
c0372a0e-5996-4990-b9b4-a896797e355b,323.6546622113111,382.2332083106019,"31,32,33,34"
c0372a0e-5996-4990-b9b4-a896797e355b,323.793189273998,381.8171245186136,"31,32,33,34"
46ac24d5-c979-4b12-a017-7b9c32c7fbf6,412.21798941798943,306.25502645502644,"70,69,68"
46ac24d5-c979-4b12-a017-7b9c32c7fbf6,227.71212121212122,365.23989898989896,"37,38"
46ac24d5-c979-4b12-a017-7b9c32c7fbf6,227.54825174825177,365.72715617715613,"36,37,38"
76c28ba9-cc3a-4f31-9215-b50ebf3bab36,160.71518427518427,298.33473265473265,"60,59,59,59,58"
76c28ba9-cc3a-4f31-9215-b50ebf3bab36,136.01296915297715,327.76753312712566,"32,31,30,29,28,27,26,25,24"
76c28ba9-cc3a-4f31-9215-b50ebf3bab36,161.80113149984075,298.3611273690078,"57,58,59,60"
76c28ba9-cc3a-4f31-9215-b50ebf3bab36,161.11749325236167,297.991994847258,"57,58,59,60"
76c28ba9-cc3a-4f31-9215-b50ebf3bab36,135.70784881047288,328.32143642058355,"24,25,26,27,28,29,30,31,32,33"
fe479285-9b8f-4edf-b9b1-7feaa2b236e1,320.6822931185465,336.5520058026561,"103,102,101,100,99,98"
fe479285-9b8f-4edf-b9b1-7feaa2b236e1,320.25403717438735,335.9755797379095,"98,99,100,101,102,103"
fe479285-9b8f-4edf-b9b1-7feaa2b236e1,321.7674668254605,336.68298938432866,"96,97,98,99,100,101,102,103"
fe479285-9b8f-4edf-b9b1-7feaa2b236e1,320.48856209150324,379.1617647058823,"93,94"
fe479285-9b8f-4edf-b9b1-7feaa2b236e1,320.7106960493748,337.110597674604,"98,99,100,101,102,103,104"
